Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
220873,Shiloh Dynasty,Tell Me (feat. Shiloh Dynasty),7HST0NodnDF0oxMpNcLcPm,27,2016,chill,0.795,0.678,6,-6.901,0,0.0872,0.0391,0.348,0.0839,0.643,139.988,206145,4
58057,Roberto Cacciapaglia,Abul the turk,2AonHxy00pVHhadYO6mtLr,14,2013,ambient,0.0846,0.146,7,-24.934,1,0.0443,0.844,0.88,0.111,0.0584,169.915,130800,4
32550,Rick Ross,Touch'N You,5IDDgsPnXXSwDGdtMSxCZo,35,2012,hip-hop,0.564,0.778,1,-5.068,1,0.0609,0.249,0.0,0.304,0.424,82.51,252667,4
106901,Scooter,Maria (I Like It Loud) - R.I.O. Radio Edit [Remastered],5caHe2b0IvKHhqzO3IXLlF,30,2013,techno,0.636,0.984,3,-1.865,0,0.0593,0.0897,0.00657,0.253,0.197,128.016,198966,4
1405626,Etta James,There's Something On Your Mind,4QfxBs6MnkZwpkEDHoeinU,23,2011,blues,0.597,0.552,9,-6.894,1,0.0403,0.441,0.0,0.0647,0.325,101.235,359587,3
508296,Raghav Chaitanya,Tere Bin,6QZ1nV8wJb28mtsL6UG6hk,34,2021,indian,0.333,0.493,6,-10.047,1,0.0495,0.802,0.00169,0.104,0.185,102.686,270199,4
1209249,Thievery Corporation,Mandala,3VHCsgVWSWJ5bARwWtBDOP,40,2008,electro,0.622,0.891,10,-6.053,0,0.0425,0.028,0.835,0.148,0.269,110.005,240627,4
409902,Palehound,Bullshit,0oWG4SCAlSd8yhSsWMqVf7,18,2019,punk-rock,0.588,0.393,6,-9.487,1,0.0411,0.73,0.0253,0.117,0.314,133.661,217876,4
1222083,Andrei Krylov,Shutka Joke,5y4z2ECZX1O7frxPTyQXxq,2,2008,guitar,0.413,0.576,0,-14.087,1,0.061,0.863,0.836,0.132,0.298,145.912,78427,4
1234690,Extrawelt,Lost In Willaura - Soundtrack,2siaE1XZGLlfjqlFVhNOFG,2,2008,minimal-techno,0.694,0.342,1,-15.414,0,0.0618,0.507,0.895,0.103,0.0524,128.15,254026,4
12711,Flying Lotus,DMT Song,55ZPPROTCwlVz6tWLddTIA,33,2012,dance,0.153,0.334,9,-10.125,1,0.0298,0.886,0.408,0.133,0.198,167.38,79202,4
166392,20 Watt Tombstone,Now She's Gone,2H7i3VyBvxPOt6v4Sl7eoZ,15,2015,blues,0.419,0.609,7,-5.447,1,0.157,0.0479,0.0103,0.122,0.449,142.062,319933,4
1352258,Janelle Monáe,Faster,5v6suM7KET9x01oE8T1snC,35,2010,electro,0.719,0.796,1,-9.297,1,0.0452,0.0702,0.069,0.306,0.733,119.958,199267,4
70007,Martha Reeves & The Vandellas,Heatwave,3Cbh1EJ6OYAPkkNRuTIz6T,25,2013,disco,0.543,0.856,0,-3.622,0,0.05,0.569,0.00938,0.267,0.852,82.946,169533,4
1414939,Bury Your Dead,The Sirens of Titan,6ANh24vdZQ5hjZt7ghNeF8,20,2011,death-metal,0.497,0.971,2,-4.798,1,0.124,0.00272,5.68e-06,0.377,0.188,144.953,206067,4
516540,Uttam Singh,Tumse Mohabbat Karta Hu,1PSRF48ueHMxDZXP0YJq40,27,2021,pop-film,0.594,0.849,8,-4.371,1,0.0501,0.678,0.0,0.151,0.802,74.98,332788,4
917136,Tijuana in blue,Reflexión medieval (Live),49xvG5IUK2UQkK11v5vI8m,5,2003,spanish,0.436,0.951,2,-4.189,1,0.0731,0.0128,0.000188,0.491,0.919,127.299,203720,4
1137365,The Bush Chemists,Reality Dub 1,7cpOyyJ7TE2ISrtaLjawat,0,2007,dub,0.828,0.496,7,-13.493,1,0.0905,0.00277,0.894,0.0804,0.928,139.818,231947,4
340500,Blackslash,Save My Heart,64XehfYqHRjnReqKPUXawu,3,2018,heavy-metal,0.592,0.823,4,-2.262,0,0.0521,0.00152,0.000242,0.127,0.466,135.051,279333,4
265471,Anne-Marie,Ciao Adios,3EfugazgSddQvzZpkof5I4,55,2017,dance,0.698,0.882,4,-3.078,0,0.0863,0.127,0.0,0.15,0.445,106.083,200105,4
771256,Gackt,ANOTHER WORLD,0XC7Xg7XlzxnustgG1ZWFh,17,2001,k-pop,0.432,0.969,7,-1.634,1,0.0946,0.00285,0.00109,0.37,0.248,102.381,191160,4
758024,The Real Kids,My Way - Live,3bwXK0eSzO6chhXsneItAi,0,2001,garage,0.316,0.905,9,-8.51,1,0.0514,5.7e-05,0.941,0.422,0.454,96.018,114800,4
168945,HONNE,Gone Are the Days,5Ev2fiI6U3EEbBF96SOHbL,25,2015,chill,0.404,0.778,9,-3.728,0,0.0467,0.00163,0.00176,0.0568,0.423,110.096,282248,4
1382654,Smoking Popes,Never Coming Back,4q0UeIUA80jdlHcjNebyyi,2,2010,power-pop,0.263,0.975,11,-5.143,1,0.0969,4.24e-06,0.839,0.128,0.401,108.652,138213,4
173845,Israel Vibration,Friday Evening,3HPrepeW0m80dIGdLkB5PV,27,2015,dub,0.754,0.433,0,-10.769,0,0.0654,0.401,0.0,0.0613,0.926,133.018,210840,4
1074417,Cavaleiros do Forró,Lobo Solitário,18QA7w5XLtzTr4RKEscMai,18,2006,forro,0.486,0.814,7,-4.83,1,0.0393,0.56,0.0,0.112,0.689,170.157,221253,4
43840,Two Door Cinema Club,Next Year,04Lfe4r35E38e6D0FlJKfn,46,2012,rock,0.563,0.809,2,-4.98,1,0.0696,0.00236,0.000717,0.0723,0.477,127.453,251453,4
1296299,O.S.S.Y,Suurempaa,0BnQVdXN4t7lgtmywldcKa,0,2009,heavy-metal,0.539,0.685,6,-4.806,0,0.0433,0.0147,0.00577,0.278,0.58,119.94,167147,4
137461,The Prophet,LOUDER - Album Edit,4T1lTz3KZUsKJPzhef0vVb,14,2014,hardstyle,0.592,0.874,7,-4.349,1,0.073,0.0177,9.3e-05,0.0627,0.207,75.991,230764,4
615381,Scumbag Millionaire,Leave Me Be,4MQV6oAh7SP0z7k1lW3D28,7,2023,rock-n-roll,0.372,0.923,10,-6.51,1,0.0433,0.00165,6.31e-05,0.324,0.509,150.012,180000,4
601303,Diante do Trono,Outro Chão - Ao Vivo,69CZ12kGRVm5GJVceBd0lO,27,2023,gospel,0.351,0.632,10,-6.483,1,0.032,0.0122,4.48e-06,0.97,0.153,79.728,337400,4
1310018,María José,No Soy una Señora (Non Sono una Signora),6NUh68V6ikd96sTiUCH6ID,61,2009,pop,0.752,0.829,0,-3.706,1,0.0418,0.00545,2.39e-05,0.144,0.429,131.945,208600,4
1324038,Traditional,Six little mice sat down to spin (Criminal Cats),11I59QytvkHh9YYHfkgVzb,0,2009,sleep,0.341,0.0394,11,-23.217,1,0.0454,0.968,0.00109,0.09,0.0877,81.092,148520,1
381786,Viceroy,Miracles,2kXJdvtTNwqtmxJ3oOgSzj,15,2019,disco,0.713,0.717,10,-8.141,1,0.105,0.152,0.000403,0.122,0.581,124.994,195840,4
150636,Petula Clark,Chariot (I Will Follow Him),5mN5AQCCKMGUc7iAe9vCqY,10,2014,rock-n-roll,0.545,0.628,8,-6.694,1,0.0298,0.683,2.73e-05,0.203,0.728,112.751,151733,4
71365,Astronaut,Apollo - Radio Edit,4r8p26F2OURIbRgSjHOJqA,41,2013,dub,0.66,0.648,5,-4.316,0,0.0481,0.00498,1.11e-06,0.322,0.271,128.08,185625,4
467853,ChocQuibTown,Lo Que Quieras Tú,5skI8kaq5FByLW96MyUZqN,19,2020,salsa,0.708,0.723,0,-4.47,1,0.0789,0.218,0.0,0.123,0.396,83.985,222115,4
1365235,Lloyd Banks,Any Girl,4jvTsIMQEbfJUYe6NrtkE2,29,2010,hardcore,0.68,0.664,7,-6.813,0,0.091,0.0588,0.0,0.264,0.388,98.111,211467,4
1408689,POLIÇA,Happy Be Fine,4bP7RceYJIIfT1ywm1c31H,14,2011,chill,0.512,0.663,11,-9.394,0,0.0363,0.156,0.672,0.133,0.129,82.983,279493,4
1123376,Primordial,As Rome Burns,2f0VtI7eqLjckJxsKLfRFd,22,2007,black-metal,0.219,0.769,2,-7.126,1,0.0396,0.000188,0.231,0.219,0.106,104.609,556280,3
731609,Robert Broberg,1983 Års Ängel - Edit,6b1athKzuvMeCrwqEtZ1Y1,12,2000,swedish,0.681,0.36,5,-9.762,1,0.03,0.812,0.0,0.169,0.531,86.836,133600,4
659373,Thomas Schumacher,Tek 29 - Hamburg Deadline Remix,2sFSEVCR79MOPVJiqcCKCB,0,2000,minimal-techno,0.795,0.492,0,-20.452,1,0.0497,0.0146,0.708,0.105,0.119,123.876,370520,4
196460,Rudolf Wagner-Regeny,"Die Burger von Calais, Op. 3: Act III: Diese Frau wurde gefunden (Officer, Eustach, Chorus)",5AiP1ZSQu9Ouo4ty5Moi10,0,2015,opera,0.358,0.13,0,-14.546,1,0.0302,0.966,9e-06,0.258,0.231,83.403,319627,4
179584,Monkey Safari,Walls,1WSObInyQBQKT8LrypcLFE,26,2015,french,0.732,0.593,11,-12.527,0,0.0336,0.0231,0.859,0.112,0.144,124.008,513759,4
1206450,Prolix,Bad Blood,2keISXJkMigHQXIhsYIcGy,0,2008,drum-and-bass,0.496,0.953,7,-10.964,1,0.11,4.35e-06,0.792,0.838,0.448,174.012,336567,4
637461,Tommy Guerrero,So Blue It's Black,3TvYRVlAr8ugfqHiyVTKUW,12,2000,electro,0.655,0.654,9,-7.476,0,0.0916,0.693,0.76,0.345,0.337,171.404,234240,4
1222206,Trevor Gordon Hall,Starry Night Over the Rhone,2jOCIr4G1OfPogE0pkVA3B,3,2008,guitar,0.324,0.257,9,-12.084,1,0.033,0.301,0.765,0.287,0.0381,126.698,282973,4
1187036,Horacio Molina,Tarde,6pvAmpQuAqdOJ4kwsNsWlc,2,2007,tango,0.594,0.156,5,-10.623,0,0.15,0.97,1.33e-06,0.102,0.299,96.866,194880,4
188544,Nox Eterna,As I Fall,4pQkeFAqYzbv8q8xYkK8ge,0,2015,heavy-metal,0.465,0.556,11,-9.438,0,0.031,0.000289,0.158,0.0812,0.107,94.98,378453,4
444092,Son Little,hey rose,6J4et4u2ECB9AH2QC9B5tg,47,2020,funk,0.851,0.565,5,-9.43,0,0.102,0.0716,0.000525,0.116,0.551,130.022,175938,4
410640,Sonny & Cher,You and Me,1AqYKMqreQT9vvPubI3VQd,7,2019,rock-n-roll,0.624,0.492,10,-8.821,0,0.0275,0.135,1.31e-05,0.0774,0.69,106.128,179787,4
1170043,Shoes,Hangin' Around With You,6FmFNuZG6K40UsokKouwHi,1,2007,power-pop,0.641,0.748,9,-6.865,0,0.0368,0.0342,0.000341,0.0961,0.603,135.301,193253,4
1163276,Marco Carola,Re_Solution,0YWoNszMEK54KcqgNHUxWK,19,2007,minimal-techno,0.81,0.829,4,-9.954,1,0.0527,0.00646,0.887,0.0912,0.272,127.998,484640,4
673757,Liza Minnelli,The Trolley Song - Live,5LXWaT47cVeer19pxyBB2g,3,2000,show-tunes,0.507,0.806,9,-6.427,1,0.349,0.513,0.0,0.925,0.309,142.994,162958,4
275638,Camel Power Club,Altaïr,72jVRbipEotsRvng0A7dwq,31,2017,french,0.744,0.687,5,-7.447,1,0.0253,0.181,0.445,0.269,0.59,95.036,259213,4
580383,Thee Sacred Souls,Sorrow For Tomorrow,6hw6KFBx1S25vZiowvLBbA,43,2022,soul,0.657,0.62,11,-6.173,0,0.0247,0.561,5.27e-06,0.115,0.843,85.677,169813,4
387958,Moods,Bucket List,4Zj1SOVdpAjonu9G59wxm5,34,2019,french,0.702,0.186,11,-13.187,1,0.0567,0.389,0.622,0.0972,0.0995,90.032,133375,4
966605,Chuck Prophet,Automatic Blues,6eg8aObPmgwkXCRBhxYUTW,10,2004,power-pop,0.486,0.823,9,-7.069,1,0.0442,0.291,0.00074,0.228,0.673,133.665,207867,4
1048731,Hugo Del Carril,Ansiedad (feat. Atilio Bruni y Su Orquesta),3hzz8zRCdGEA5xmEVIIkGI,0,2005,tango,0.484,0.181,6,-18.927,1,0.0572,0.965,5.18e-05,0.368,0.553,61.847,175293,4
1000489,Mark Ashley,Undying - Instrumental Version,3JWS9eTRaHtLEBJPQkZL5y,0,2005,disco,0.726,0.902,7,-7.967,1,0.0528,0.000993,0.787,0.26,0.37,129.985,204000,4
10612,Jim Norton,I'm Dominant Sexually,1K67xRrdFDLAOFK6e2FmfA,12,2012,comedy,0.601,0.569,7,-12.837,1,0.946,0.792,0.0,0.892,0.448,90.149,41480,3
1128975,The Lucksmiths,Are You Having a Good Time?!?!,1C56AnpgkrPQUKJr4wK42n,0,2007,club,0.701,0.626,2,-6.015,1,0.0588,0.548,1.65e-05,0.184,0.854,118.314,164227,4
872535,Paul St. Hilaire,Society,7I550tQxl0NgkFKX0wUkeK,1,2003,dub,0.855,0.638,7,-10.624,1,0.0441,0.223,0.052,0.0842,0.762,120.015,199507,4
148033,Paul Collins,There She Goes,1GyBQYJIuHuVXDRGq7pC0s,7,2014,power-pop,0.318,0.836,4,-9.392,1,0.0393,0.0925,0.215,0.0516,0.888,153.276,161747,4
1263264,Balmorhea,Coahuila,0cK3Mqdu8RNdpVNEFDHyZd,26,2009,ambient,0.388,0.412,4,-13.134,1,0.0272,0.00895,0.881,0.0928,0.189,132.269,211587,3
279665,Death Party UK,Batman,4G0EvOL1leNqnwVoEDkUef,0,2017,goth,0.359,0.943,9,-6.062,1,0.0463,0.000418,0.0093,0.511,0.506,175.944,205288,4
67165,Dre Island,Find Dem Flaw,71murGWtxYxfRKRNElJOJd,21,2013,dancehall,0.681,0.69,4,-3.943,0,0.15,0.096,5.21e-06,0.0974,0.408,159.856,256500,4
91430,David Lanz,Rainlight,4ZuzL8UCBU3W8kAblFTEIO,10,2013,new-age,0.49,0.199,5,-15.27,0,0.0582,0.979,0.895,0.128,0.07,121.205,357914,4
535537,Deekline,I Need A Dollar - Kalum Remix,60q86FdgMX1xv8raEpXN8f,22,2022,breakbeat,0.604,0.948,1,-3.811,0,0.0954,0.0325,0.119,0.0748,0.432,88.025,305476,4
444929,Enjoy,Under The Winking Coconut Tree,2jy82xMeeYWGUojZNxWrsV,31,2020,garage,0.696,0.936,5,-6.249,0,0.0923,0.11,0.00551,0.225,0.825,140.078,165000,4
509630,Ophidian,The Sky On Fire,4yX0KYpBL94wzTCjRzDZhn,22,2021,industrial,0.382,0.993,11,-0.738,1,0.643,0.00257,0.148,0.0979,0.1,179.066,409020,4
545790,Fourward,Unbreakable,7pVA4JwDYBxOewVJlstOhQ,47,2022,drum-and-bass,0.394,0.985,0,-3.46,1,0.335,0.0429,0.71,0.39,0.35,174.015,182069,4
626599,Ten Years After,I'd Love to Change the World,60fbDTkIN8GvN33VscBGqx,27,2000,blues,0.382,0.476,0,-13.375,1,0.0348,0.324,0.156,0.11,0.391,118.122,225088,4
10561,"Joey ""CoCo"" Diaz","The Kidnapping, Pt. 2",30x9LZJ8JeXGLykxbNxhGT,13,2012,comedy,0.709,0.449,0,-17.103,1,0.921,0.829,0.0,0.685,0.75,110.485,778703,3
288283,Johnny Jewel,Windswept - Reprise,0wBYMy6HFpLG7V7063GIT3,30,2017,jazz,0.145,0.247,0,-12.022,1,0.0359,0.313,0.692,0.108,0.0386,140.064,233827,4
187276,Tuneboy,Out Of Space - Radio Edit,1lR090rhTh10j43KIp8HfW,24,2015,hardstyle,0.642,0.912,1,-4.547,0,0.0639,0.0346,0.0918,0.0619,0.361,149.893,111856,4
1024399,Nam Jin,Why Are You Crying,4BgAayJ5fFza3TlRC6vlkj,4,2005,k-pop,0.625,0.468,5,-12.638,1,0.0326,0.404,0.000161,0.302,0.68,129.46,155760,4
738395,Robert Scott Thompson,Manifold Section a,3SiDOvdIDuB12hrAVSY9aH,0,2001,ambient,0.182,0.26,2,-26.782,0,0.0572,0.907,0.906,0.118,0.0376,145.065,417342,4
1338629,Alan Tam,"友誼永在(電影""雙城故事""主題曲)",2dXaFzf7Ks2PzQRJhCgkqp,0,2010,cantopop,0.503,0.484,2,-8.356,1,0.0437,0.67,0.0,0.145,0.229,145.616,237627,4
177133,Trash Boat,Boneless,666YMEMVTr5LgphC66qgAw,20,2015,emo,0.447,0.966,8,-3.578,1,0.0742,3.22e-05,0.0385,0.311,0.403,105.029,185668,3
939220,Christian Kleine,Disappearing Objects,5JzC5caRCwNXs18PQb6APE,0,2004,electronic,0.612,0.186,5,-16.112,1,0.0337,0.968,0.812,0.0603,0.0385,120.047,301293,4
233689,Brasas do Forró,Lambendo Espoleta (feat. Gaúcho da Fronteira),4xslML3H6diZJz5q3x2wxC,6,2016,forro,0.642,0.802,7,-6.74,1,0.0799,0.495,0.0,0.743,0.906,110.169,152192,4
262881,Morten HD,Augoeides,4aZKtZsCmHZedlQbRFb9Im,0,2017,club,0.584,0.599,1,-11.272,1,0.0368,0.014,0.888,0.0579,0.0374,115.02,318858,4
457885,Trivium,Scattering The Ashes,1jo4t3gX4wXdSwotsH9J5u,39,2020,metal,0.464,0.97,6,-3.597,0,0.104,0.000114,0.0,0.385,0.445,76.933,204571,4
637748,Feindflug,Roter Schnee,4jAwnIMORkF6m2a8DwmyMY,5,2000,electro,0.473,0.816,5,-8.844,0,0.0749,0.00214,0.0571,0.114,0.0799,170.739,708587,4
484143,Seon,It Could Always Be Worse,2f5ewoFS6a6TtL1jMiqVMf,41,2021,chill,0.813,0.589,1,-3.668,1,0.162,0.319,0.0,0.0812,0.516,85.009,225929,4
307410,Orquesta Osvaldo Pugliese,Puente alsina,1CR29OzERNtpcOimQgmgY8,0,2017,tango,0.515,0.224,4,-11.437,0,0.0697,0.96,0.000157,0.231,0.454,55.293,195631,4
492489,BCee,Spirals,5i7ri97dLTnhCYNPmczKre,18,2021,drum-and-bass,0.528,0.816,1,-5.63,1,0.0472,0.0473,0.0755,0.295,0.196,173.931,317770,4
732160,Kenta,Esplanadsystemet,1kGHG2JPjVoMKahEOVMQLn,5,2000,swedish,0.41,0.385,9,-8.469,0,0.0291,0.423,0.00136,0.132,0.117,101.731,223640,3
142313,AOA,Miniskirt,6Yj8kVuVR3UPxx9r5eFEoV,59,2014,k-pop,0.758,0.858,5,-2.502,1,0.0464,0.43,0.0,0.201,0.963,119.992,179808,4
241525,Valley of the Sun,Empty Visions,0yFdHtQaLbEpNTvpHDKGsw,15,2016,hard-rock,0.464,0.987,7,-1.706,1,0.0516,6.22e-06,7.84e-05,0.0858,0.457,142.015,339195,4
1198350,Debashish Bhattacharya,Nivedan,6eB2WGCyTyr2VjBdjNCiIO,10,2008,classical,0.516,0.458,2,-8.625,0,0.0479,0.784,0.372,0.0567,0.456,88.62,452360,4
861998,Luther Johnson,Rock'n Roll Everyday,0HYctZqVD1wVOaxl4M43Uv,25,2003,blues,0.56,0.717,4,-8.801,1,0.066,0.356,0.0388,0.441,0.922,166.336,180253,4
595592,Overmono,Calling Out,2dpE7B7usqDVM9By5hnHJW,49,2023,electronic,0.811,0.78,4,-6.86,0,0.149,0.0348,0.198,0.106,0.196,136.995,281371,4
828562,Pandit Jasraj,Raga - Gaud Malhar - Baadar Barsave Barsaat Bahuteri Aali - Ektaal - DrutAali - Ektaal - Drut,0E5L3WMwPzE6ksbxdbbRxH,2,2002,indian,0.405,0.666,6,-10.297,1,0.0677,0.516,8.71e-05,0.088,0.484,104.88,872096,3
42584,Dyro,EMP,5BfXkU3axl6JT67dfUf3Hu,16,2012,progressive-house,0.792,0.652,11,-5.424,0,0.405,0.0421,0.174,0.383,0.408,128.0,316885,4
323436,Deadborn,Your Symbol Burns,2HDWIaWwEGQAR3pVLxM6gP,15,2018,death-metal,0.292,0.955,1,-5.135,1,0.0692,3.01e-05,0.809,0.11,0.258,98.005,273533,4
237563,Deon Kipping,Your Love,02waHExGAUMMjmd10pHz6n,19,2016,gospel,0.27,0.322,6,-6.627,1,0.0291,0.743,0.0,0.124,0.273,141.908,243787,4
155251,Van Morrison,Brown Eyed Girl,1AxWetvDLJy2MR4WmfGU8J,19,2014,singer-songwriter,0.491,0.586,7,-10.991,1,0.0357,0.182,0.0,0.332,0.899,148.912,183520,4
47590,Trio Parada Dura,Todo Amor Que Existe em Mim,5ziMFfJZtnwsmMRiH9RpM8,0,2012,sertanejo,0.499,0.551,2,-6.018,1,0.0307,0.0339,0.0,0.461,0.483,75.886,258827,1
1145359,Electro Deluxe,Peel Me,3zme5jNoq8Ee07pbfla1Ca,20,2007,funk,0.793,0.721,5,-7.275,1,0.0811,0.0388,0.89,0.0549,0.395,130.02,246560,4
830778,Diana Krall,Let's Fall In Love - Live,2Dp1ddvHy0ry3dAVmtVQjR,31,2002,jazz,0.552,0.267,3,-14.487,1,0.0539,0.778,4.1e-06,0.715,0.366,122.113,274187,4
327381,Excision,Vault,6CYumhM3ZVH9bItKm2PPur,42,2018,edm,0.42,0.962,1,-1.892,1,0.611,0.00781,0.0128,0.372,0.147,160.022,297742,4
109449,Charlie E Os Marretas,Bote um Funk,10XYjW0JnZMzVguHmHfiEA,3,2014,afrobeat,0.864,0.46,0,-6.245,1,0.214,0.187,0.000322,0.0855,0.811,102.875,273920,4
938879,Bahramji,The Way to the Light,0scmFS3zvQQBFnHRoSEZwy,16,2004,electronic,0.703,0.309,7,-17.11,0,0.056,0.0907,0.715,0.202,0.692,90.012,424680,4
1356299,Sebastian Demrey & Jimmy Lahaie,Rien Ne Peut Sauver Mon Ame,7M1c32odQwVkS9VIxkEJHc,23,2010,french,0.56,0.376,1,-9.829,1,0.0246,0.267,0.0,0.184,0.458,77.985,228941,4
1153832,Brainkicker,F.M.W. - Deep In The Throat Mix,2oCuCK497lT1fGzlgLRPrR,1,2007,hardstyle,0.693,0.88,6,-6.201,0,0.16,0.0439,0.559,0.0768,0.141,146.981,425250,4
232220,Stitched Up Heart,Turn You On,6l9GtyJzVsTXWuUMtdsgVi,29,2016,emo,0.489,0.944,9,-4.015,0,0.082,0.0016,0.000122,0.0599,0.171,149.966,260453,4
37449,Spektre,Sanctum,0IysXPxUY2m6DuiIX5EIHo,0,2012,minimal-techno,0.685,0.691,7,-9.298,1,0.0486,0.000224,0.883,0.0827,0.375,127.022,460366,4
776277,Fred Hersch,Vol. Two: Jazz Tunes / Con Alma,4k5Uuxg8SPZreXIU9CtUkS,1,2001,piano,0.363,0.138,8,-22.611,1,0.0323,0.992,0.828,0.153,0.0781,77.499,313493,4
1363550,Joe Satriani,"I Just Wanna Rock - Live at The Grand Rex Theatre, Paris, France - May 2008",2yoxidxoRZp6HYVowHygUf,11,2010,guitar,0.43,0.972,4,-6.561,0,0.071,0.000191,0.364,0.765,0.285,137.557,233333,4
396393,Dj Thera,Doggystyle - Radio Edit,30ECgnQw9VmfxTosMy2jCa,2,2019,hardstyle,0.628,0.991,2,-4.561,1,0.146,0.00123,0.195,0.319,0.0417,150.01,236800,4
18833,Kaskade,Room For Happiness - Radio Edit,3G4vBlFykFAFMgU1dTjKMX,17,2012,edm,0.59,0.765,2,-5.704,0,0.0303,0.0396,0.0,0.168,0.479,124.96,220172,4
1398818,Juan D'Arienzo and his Orchestra,El Vino Triste,17p2wvUtKxr6Aleov841NQ,1,2010,tango,0.497,0.555,3,-6.818,0,0.0519,0.951,1.34e-05,0.154,0.646,135.232,179867,4
426900,The Heavy Eyes,Anabasis,4f1GdLK3xri4gxjQFAu1di,17,2020,blues,0.483,0.321,2,-9.772,0,0.04,0.114,0.0757,0.0921,0.165,136.229,197589,3
944099,The Streets,Get Out of My House,2nDfURJ5d9WNmnmKgy4e0r,32,2004,garage,0.664,0.504,10,-6.727,0,0.452,0.537,0.0,0.0547,0.884,136.262,232200,4
320441,England Dan & John Ford Coley,Love Is the Answer (Single Version),7FM0XCpgR3HMZcwjDo2TlI,46,2018,country,0.384,0.569,3,-11.974,1,0.0512,0.199,0.000367,0.182,0.538,203.105,281293,4
587493,Jeff Beck,Morning Dew,18eoTcJc0DPayJKZKeJFkr,20,2023,blues,0.342,0.86,1,-7.277,1,0.0926,0.445,0.00192,0.286,0.32,125.667,361114,3
490245,Rings of Saturn,Immaculate Order (Instrumental),4HilEcXQ21lQ5rv8rHTIG7,13,2021,death-metal,0.441,0.927,6,-7.452,0,0.0487,0.000101,0.706,0.197,0.195,135.014,276294,4
74974,Castello Branco,Céu da Boca,1tqio9a4FxPi01E1NDII3U,46,2013,folk,0.708,0.607,1,-9.05,1,0.0465,0.352,0.000316,0.118,0.49,144.881,183014,4
1319307,Brothers Of Brazil,Carnival Wax,48scvxqDJqX0VhCoxcDsOU,5,2009,samba,0.517,0.817,2,-9.428,1,0.0724,0.592,6.68e-05,0.12,0.592,163.122,167827,4
283301,RVAGE,Purpose Of Life,4zNXw433Mi463n3TmKxpbG,30,2017,hardstyle,0.406,0.918,9,-4.92,0,0.0666,0.191,9.18e-05,0.271,0.201,155.005,170323,4
115315,ODESZA,Echoes (feat. Py),7IBaWJgk81AoQs6K3VOJds,41,2014,chill,0.507,0.52,2,-8.92,1,0.0389,0.00199,0.305,0.086,0.0788,139.918,264000,4
105089,Pastora Soler,Si vuelvo a empezar,75OCVRncsG3LNtPq1OF0ov,20,2013,spanish,0.464,0.617,8,-4.876,1,0.0287,0.0768,0.0,0.0963,0.141,147.918,240587,4
763809,Mystikal,Tarantula (feat. Butch Cassidy),62wI4JgkJpcPfhs97CG6Tz,35,2001,hardcore,0.93,0.534,1,-5.075,0,0.277,0.0322,2.5e-06,0.112,0.492,95.713,250867,4
850141,Ocean Waves For Sleep,Fields of Wonder,4KT695RfnR40yguY68TTdq,2,2002,sleep,0.169,0.0758,6,-26.055,1,0.0418,0.981,0.985,0.108,0.0368,114.862,192000,4
1206840,Tunnidge,Face Melt,5eNWiOBxFI0xy7eS6o0x37,10,2008,dub,0.725,0.364,0,-10.974,1,0.0859,0.0175,0.905,0.0755,0.128,139.967,350520,4
133914,The 69 Cats,Edge of Reality,3AqC19Zwyl0eQFXXyzLqvT,8,2014,goth,0.483,0.912,6,-5.628,1,0.0465,0.286,0.000299,0.205,0.646,103.976,231533,4
201611,Los Cinco Latinos,Como Antes,3Fx6xoVLAj3VjuV31geoCl,26,2015,rock-n-roll,0.504,0.5,2,-8.236,1,0.0358,0.936,0.000113,0.339,0.888,123.124,121827,3
285213,O.T. Genasis,Everybody Mad,5R443dM3IGHeWtVuro7DQA,53,2017,hip-hop,0.858,0.731,2,-4.121,1,0.0961,0.138,1.71e-05,0.0987,0.431,164.054,199390,4
407922,Cheap Trick,"Stiff Competition - Live at the Forum, Los Angeles, CA - December 1979",5xwj8V0I2k4g0Q2uF8xLQd,4,2019,power-pop,0.163,0.984,2,-6.63,1,0.122,0.000108,0.173,0.978,0.0586,165.305,252761,4
653464,A. Kanyakumari,Madava Mamava,6MHgm4NvGzrvZcCfO6FbHn,0,2000,indian,0.55,0.654,7,-8.963,0,0.0945,0.942,0.0752,0.16,0.487,143.207,286760,4
402035,BOL4,XX,5g9p6nj9Ao2ijZEj8SruL5,35,2019,k-pop,0.494,0.759,0,-2.766,0,0.0835,0.645,0.0,0.101,0.577,186.002,194800,4
155751,Mad Caddies,Callie's Song,0BL3AZC1iveeVPGnJwx6dj,17,2014,ska,0.735,0.714,8,-5.604,1,0.035,0.0591,9.57e-05,0.0859,0.901,87.02,222520,4
899448,Denise Gagne,Rockin' Robin,2tRZfORUCvktvmHH6M8V0F,1,2003,party,0.804,0.713,3,-8.682,1,0.125,0.122,0.0,0.0756,0.93,159.945,46890,4
102517,Zhang Zhen Yue,哎唷喂呀,27JtieswTsVws6hfYqLQ7S,20,2013,singer-songwriter,0.587,0.884,1,-3.53,0,0.0594,0.232,3.32e-06,0.159,0.808,109.856,221307,4
